Qādiān	31.82198	75.37663	IN
Foggia	41.45845	15.55188	IT
Damboa	11.1554	12.75551	NG
Straelen	51.4419	6.26639	DE
Ercolano	40.8138	14.36382	IT
Lafia	8.48333	8.51667	NG
Chhāpar	27.819	74.43936	IN
San Jorge Pueblo Nuevo	19.25417	-99.62778	MX
Salamá	15.10278	-90.31806	GT
University Park	32.85013	-96.80028	US
Mariano Comense	45.69092	9.18243	IT
Jakarta	-6.21462	106.84513	ID
Taloqan	36.73605	69.53451	AF
Wednesfield	52.6	-2.08333	GB
Fort Dodge	42.49747	-94.16802	US
Tibati	6.46504	12.62843	CM
Ban Na San	8.80036	99.36372	TH
Zlatoust	55.17111	59.65083	RU
Sonīpat	28.99587	77.01165	IN
Chilly-Mazarin	48.71489	2.31638	FR
Royal Oak	42.48948	-83.14465	US
Sibay	52.71806	58.66583	RU
Montélimar	44.55838	4.75094	FR
Lubartów	51.46026	22.60952	PL
Shahrak	34.10738	64.3052	AF
Rosh Ha‘Ayin	32.09556	34.95664	IL
Taixing	32.16667	120.01361	CN
Colón	9.35917	-79.90139	PA
Tursunzoda	38.51437	68.23327	TJ
Eyl	7.9803	49.8164	SO
Skegness	53.14362	0.3363	GB
Benton	34.56454	-92.58683	US
Fīrozpur Jhirka	27.78913	76.94297	IN
Altadena	34.18973	-118.13118	US
Leticia	-4.21528	-69.94056	CO
Ad Dujayl	33.84667	44.23444	IQ
Nerja	36.75278	-3.8744	ES
Suhl	50.60911	10.69401	DE
Cranbourne	-38.1	145.28333	AU
Zürich (Kreis 6)	47.39223	8.54381	CH
Hechuan	29.99228	106.26461	CN
Gourcy	13.20776	-2.35893	BF
Kukshi	22.20801	74.75814	IN
Coruripe	-10.12556	-36.17556	BR
Bournemouth	50.72048	-1.8795	GB
La Tebaida	4.45265	-75.78746	CO
Domont	49.02782	2.32638	FR
Chantilly	38.89428	-77.4311	US
Delfshaven	51.90488	4.45315	NL
Feira de Santana	-12.26667	-38.96667	BR
Chuhar Jamāli	24.38953	67.99234	PK
San Jose	12.35275	121.06761	PH
Koesan	36.81083	127.79472	KR
Bouinan	36.53167	2.99194	DZ
Swanley	51.39717	0.17321	GB
Glace Bay	46.19695	-59.95698	CA
Sandefjord	59.13118	10.21665	NO
Tsu-shi	34.73028	136.50861	JP
Capitán Bermúdez	-32.82262	-60.71852	AR
Buea	4.1527	9.241	CM
Welkom	-27.97742	26.73506	ZA
Segamat	2.5148	102.8158	MY
Bougara	36.54178	3.081	DZ
Daboh	26.00239	78.87658	IN
Sidi Ifni	29.37975	-10.17299	MA
Bismarck	46.80833	-100.78374	US
Parāsia	22.19137	78.7579	IN
Haslingden	53.70326	-2.32382	GB
Maramba	-5.05	38.61667	TZ
Shimabara	32.78333	130.36667	JP
Ilmenau	50.68322	10.91858	DE
San Rafael	-34.61772	-68.33007	AR
Kōnosu	36.06868	139.51684	JP
Goole	53.71667	-0.86667	GB
Bhāndāria	22.48898	90.06273	BD
Bānsi	27.17979	82.93409	IN
Kamenz	51.26798	14.09374	DE
Cloppenburg	52.84754	8.045	DE
Bhīnmāl	24.99944	72.27141	IN
Ashoknagar	24.57468	77.73038	IN
São Bento	-2.69583	-44.82139	BR
Arad	46.18333	21.31667	RO
Chorley	53.65	-2.61667	GB
Tuttlingen	47.98464	8.8177	DE
Mannargudi	10.66626	79.45064	IN
Nālchiti	22.63696	90.27195	BD
Lubango	-14.91717	13.4925	AO
Champigny-sur-Marne	48.81642	2.49366	FR
Sama	43.29568	-5.68416	ES
Valle de Santiago	20.39321	-101.18917	MX
Kedrovka	55.53333	86.05	RU
Half Way Tree	18.01248	-76.79928	JM
Carmen de Viboral	6.08236	-75.33509	CO
Bar	42.09306	19.10028	ME
Livorno	43.54427	10.32615	IT
Palakkad	10.7744	76.65625	IN
Kilju	40.96417	129.32778	KP
Altea	38.59885	-0.05139	ES
Mendez-Nuñez	14.12861	120.90583	PH
İzmir	38.41273	27.13838	TR
Gardner	42.57509	-71.99813	US
Montivilliers	49.54518	0.18769	FR
Mikołów	50.17103	18.9041	PL
Maisons-Alfort	48.81171	2.43945	FR
Mechelen	51.02574	4.47762	BE
Novopavlovsk	43.96222	43.63417	RU
Sapele	5.89405	5.67666	NG
Purley	51.33678	-0.11201	GB
Handiā	25.36344	82.18772	IN
Gaziantep	37.05944	37.3825	TR
Volkhov	59.9258	32.33819	RU
Villazón	-22.08659	-65.59422	BO
Ústí nad Labem	50.6607	14.03227	CZ
Promissão	-21.53667	-49.85806	BR
Santo Amaro da Imperatriz	-27.68806	-48.77861	BR
Novo Hamburgo	-29.67833	-51.13056	BR
Karabanovo	56.31667	38.7	RU
Airdrie	51.30011	-114.03528	CA
Bourges	47.08333	2.4	FR
Silistra	44.11667	27.26667	BG
Ouésso	1.61361	16.05167	CG
Zaoyang	32.12722	112.75417	CN
Noisy-le-Sec	48.89148	2.46451	FR
Naranjal	-2.67364	-79.6183	EC
Rājgarh	22.67756	74.94481	IN
Tonawanda	42.98499	-78.87798	US
Acheng	45.54545	126.97703	CN
Campo Formoso	-10.5075	-40.32139	BR
Kraśnik	50.9236	22.22706	PL
Nigel	-26.43138	28.47713	ZA
Cunduacán	18.06557	-93.17302	MX
Porur	13.03565	80.15821	IN
Fenghuang	27.93557	109.59961	CN
Kasserine	35.16758	8.83651	TN
Tempe	33.41477	-111.90931	US
Bostonia	32.80755	-116.93642	US
Shizunai-furukawachō	42.33389	142.36694	JP
Congonhas	-20.49972	-43.85778	BR
Davydkovo	55.71815	37.47271	RU
Uden	51.66083	5.61944	NL
Burgos	42.35022	-3.67527	ES
Steinhagen	52	8.4	DE
Suriāpet	17.14054	79.62044	IN
‘Afula ‘Illit	32.63323	35.32522	IL
Six-Fours-les-Plages	43.1	5.85	FR
Castelldefels	41.27794	1.97033	ES
Ōzu	33.5	132.55	JP
Owensboro	37.77422	-87.11333	US
Hwawŏn	35.80167	128.50083	KR
Gloucester	42.61593	-70.66199	US
Overijse	50.77436	4.53461	BE
Iquique	-20.22036	-70.13913	CL
Lichterfelde	52.4333	13.30762	DE
Vertientes	21.25528	-78.15338	CU
Oleksandriya	48.66961	33.11593	UA
Chuhuyiv	49.83588	36.68803	UA
Selm	51.69689	7.46809	DE
Mokokchūng	26.3248	94.51834	IN
Mariehamn	60.09726	19.93481	AX
Beckum	51.75571	8.04075	DE
Selb	50.17058	12.13054	DE
Paulista	-7.94083	-34.87306	BR
Glauchau	50.81987	12.54493	DE
Jales	-20.26889	-50.54583	BR
Waterlooville	50.88067	-1.0304	GB
Khairāgarh	21.41879	80.98012	IN
Santa Fe	35.68698	-105.9378	US
Abony	47.1899	20.00476	HU
Lucera	41.5055	15.3391	IT
Sinnai	39.30286	9.20283	IT
Boyeros	23.0072	-82.4017	CU
Arlington	48.19871	-122.12514	US
Tocopilla	-22.09198	-70.19792	CL
Lüderitz	-26.64806	15.15944	NA
Boca Del Mar	26.34508	-80.14671	US
Wickford	51.61101	0.52331	GB
Visalia	36.33023	-119.29206	US
Levoberezhnyy	55.85	37.48333	RU
Plungė	55.91139	21.84417	LT
Savigny-le-Temple	48.57409	2.58287	FR
Salwá	29.29583	48.07861	KW
Alderetes	-26.81667	-65.13333	AR
Kayyerkan	69.37861	87.74389	RU
Sopron	47.68501	16.59049	HU
Tando Allāhyār	25.46263	68.71923	PK
Bartow	27.89641	-81.84314	US
Amarpātan	24.31415	80.97758	IN
Wamba	8.93333	8.6	NG
Zaranj	30.95962	61.86037	AF
Rhenen	51.95917	5.56806	NL
Bolu	40.73583	31.60611	TR
Bat Yam	32.02379	34.75185	IL
Boyolangu	-8.1181	111.8935	ID
Ban Rangsit	14.02775	100.75603	TH
Bela	26.2271	66.3111	PK
Xinshi	31.04704	113.14098	CN
Aue	50.59034	12.70657	DE
Hamburg	53.57532	10.01534	DE
Greater Northdale	28.10545	-82.52594	US
Kürten	51.05	7.26667	DE
Biella	45.5663	8.05499	IT
Nebaj	15.40583	-91.14611	GT
Nijkerk	52.22	5.48611	NL
Jāwad	24.59916	74.86261	IN
Tamworth	-31.09048	150.92905	AU
Āmta	22.58344	88.01039	IN
Gbongan	7.46667	4.35	NG
Slobodskoy	58.73222	50.17722	RU
Tauragė	55.25222	22.28972	LT
Konz	49.70045	6.57652	DE
Catanduva	-21.13778	-48.97278	BR
Kāvali	14.91582	79.9912	IN
Tesistán	20.80051	-103.46993	MX
Danilov	58.1908	40.17171	RU
Rinteln	52.18604	9.07917	DE
Merrifield	38.87428	-77.22693	US
Sartrouville	48.9482	2.19169	FR
Kuzhithurai	8.31792	77.19192	IN
Buzen	33.61153	131.13002	JP
Sangmélima	2.93333	11.98333	CM
Mentougou	39.93819	116.09307	CN
Port Colborne	42.90012	-79.23288	CA
Yangzhou	32.39722	119.43583	CN
Contai	21.77985	87.74892	IN
Multān	30.19556	71.47528	PK
White Oak	39.21311	-84.59939	US
Novomoskovsk	54.0105	38.2846	RU
Menen	50.79722	3.12245	BE
García	25.81147	-100.5941	MX
Świdnica	50.84378	16.48859	PL
Marataizes	-21.04333	-40.82444	BR
Kamifukuoka	35.87076	139.51393	JP
Edgewater	28.98888	-80.90228	US
Củ Chi	10.96667	106.46667	VN
Bamenda	5.9597	10.14597	CM
‘Afīf	23.9065	42.91724	SA
Ness Ziona	31.92933	34.79868	IL
Dana Point	33.46697	-117.69811	US
Kameyama	34.85	136.45	JP
Birecik	37.02944	37.99028	TR
Bacoli	40.79926	14.07846	IT
Goyerkāta	26.69984	89.02565	IN
Vilhena	-12.74056	-60.14583	BR
Cluj-Napoca	46.76667	23.6	RO
Kāmākhyānagar	20.93385	85.5449	IN
Caidian	30.58333	114.03333	CN
Lahore	31.54972	74.34361	PK
Viana	-20.39028	-40.49611	BR
Cha-am	12.8	99.96667	TH
merter keresteciler	41.01295	28.88593	TR
Wodonga	-36.12179	146.88809	AU
Çubuk	40.23861	33.03222	TR
Businovo	55.88333	37.5	RU
West Bridgford	52.92979	-1.12537	GB
Kangding	30.05127	101.96033	CN
Behshahr	36.69235	53.55262	IR
Santana do Ipanema	-9.37833	-37.24528	BR
Jingling	30.65	113.1	CN
Mirano	45.49458	12.10775	IT
Bor	44.07488	22.09591	RS
Lamu	-2.27169	40.90201	KE
Round Rock	30.50826	-97.6789	US
Rishīkesh	30.10778	78.29255	IN
Dolores Hidalgo Cuna de la Independencia Nacional	21.15611	-100.9325	MX
Stutterheim	-32.57076	27.42396	ZA
Ko Samui	9.53567	99.93567	TH
Alpharetta	34.07538	-84.29409	US
Seydişehir	37.41926	31.84527	TR
Šibenik	43.72722	15.90583	HR
Beitbridge	-22.21667	30	ZW
Batac City	18.0554	120.56489	PH
Slavgorod	52.9978	78.6449	RU
La Paz	-16.5	-68.15	BO
Savanna-la-Mar	18.21895	-78.1332	JM
Ilkeston	52.97055	-1.30951	GB
Bidur	4.11667	101.28333	MY
Mandalī	33.7481	45.55503	IQ
Xiaoshi	41.29711	124.12092	CN
Aş Şuwayrah	32.92556	44.77583	IQ
Borisoglebsk	51.36713	42.08494	RU
Langzhong	31.55037	105.99381	CN
Stephenville	32.2207	-98.20226	US
Mar’ino	55.65	37.71667	RU
Nyborg	55.31274	10.78964	DK
Pikesville	39.37427	-76.72247	US
Belpasso	37.59192	14.97985	IT
Mitchell	43.70943	-98.0298	US
Milwaukee	43.0389	-87.90647	US
Ribeira	42.7461	-8.44392	ES
Parla	40.23604	-3.76752	ES
Samastīpur	25.86077	85.78971	IN
Holstebro	56.36009	8.61607	DK
Cibinong	-6.48167	106.85417	ID
Sesimbra	38.44451	-9.10149	PT
Zumpango	19.7967	-99.09946	MX
Endeavour Hills	-37.97695	145.25866	AU
Keighley	53.86791	-1.90664	GB
Andradas	-22.06806	-46.56917	BR
Wuhai	39.68442	106.81582	CN
Erftstadt	50.81481	6.79386	DE
Kendal	54.32681	-2.74757	GB
Lemont	41.67364	-88.00173	US
Dien Bien Phu	21.38602	103.02301	VN
Mauá	-23.66778	-46.46139	BR
Duderstadt	51.51312	10.25951	DE
Miami Lakes	25.90871	-80.30866	US
Al Ḩayy	32.17419	46.04345	IQ
Songea	-10.68333	35.65	TZ
Puerto Eldorado	-26.40842	-54.69463	AR
Târgu Jiu	45.05	23.28333	RO
Bakri	2.0441	102.6527	MY
Kalyani	22.98333	88.48333	IN
Portishead	51.48199	-2.76973	GB
Shibganj	24.68501	88.15638	BD
Bhera	32.48318	72.9097	PK
Suceava	47.63333	26.25	RO
San Rafael	37.97353	-122.53109	US
Shibīn al Kawm	30.55258	31.00904	EG
Mendarda	21.32112	70.44078	IN
Magdalena Contreras	19.33212	-99.21118	MX
Zapala	-38.89916	-70.05442	AR
Deyang	31.13019	104.38198	CN
Rialto	34.1064	-117.37032	US
Port-aux-Français	-49.35	70.21667	TF
Errenteria	43.31195	-1.90234	ES
San Jerónimo Ixtepec	16.57855	-95.10223	MX
Al Ḩazm	16.16406	44.77692	YE
Tacarigua	10.08621	-67.91982	VE
Sasebo	33.15917	129.72278	JP
Digras	20.10367	77.71853	IN
Nowy Sącz	49.62177	20.69705	PL
Berëzovka	56.03044	93.11164	RU
Pomigliano d'Arco	40.90796	14.38493	IT
Metairie Terrace	29.97854	-90.16396	US
Ardon	43.1772	44.29702	RU
Sousse	35.82539	10.63699	TN
General José de San Martín	-26.53743	-59.34158	AR
Uttar Char Fasson	22.22647	90.71275	BD
Aku	6.70902	7.31826	NG
North Ogden	41.30716	-111.96022	US
Puerto Varas	-41.31946	-72.98538	CL
Moanda	-1.55746	13.21775	GA
Pearl City	21.39722	-157.97333	US
Giussano	45.69066	9.20886	IT
Malpe	13.35284	74.70833	IN
Or Yehuda	32.02923	34.85788	IL
Setúbal	38.5244	-8.8882	PT
Machagai	-26.92614	-60.04956	AR
Wolmaransstad	-27.1974	25.98311	ZA
Lissone	45.61236	9.23985	IT
Poonamalle	13.04888	80.11488	IN
Tādpatri	14.90813	78.01108	IN
Soreang	-7.03306	107.51833	ID
Waterford	42.70225	-83.40272	US
Bhiwadi	28.21024	76.86056	IN
Huilango	19.68056	-99.25639	MX
Anglet	43.47664	-1.51346	FR
Guigang	23.09639	109.60917	CN
Utrera	37.18516	-5.78093	ES
Birkhadem	36.71499	3.05002	DZ
Twinsburg	41.31256	-81.44011	US
Braniewo	54.37971	19.81959	PL
Uravakonda	14.9456	77.25928	IN
Tavernes de la Valldigna	39.06667	-0.26667	ES
Petropavlovsk	54.87278	69.143	KZ
San Luis	-33.29501	-66.33563	AR
Bakal	54.9417	58.8083	RU
Pirna	50.95843	13.93702	DE
Lourdes	43.1	-0.05	FR
Yao	34.61667	135.6	JP
Al Musayyib	32.78396	44.27662	IQ
Kroonstad	-27.65036	27.23488	ZA
Wŏnju	37.35139	127.94528	KR
Linping	30.4225	120.29722	CN
Fredericton	45.94541	-66.66558	CA
Birkerød	55.84759	12.42791	DK
Magna	40.70911	-112.10161	US
Margherita	27.28482	95.66796	IN
Jevargi	17.01394	76.77317	IN
Nikki	9.94009	3.21075	BJ
Los Patios	7.83793	-72.5037	CO
Talisay	10.24472	123.84944	PH
Wesselsbron	-27.8549	26.36583	ZA
Jaguaruana	-4.83389	-37.78111	BR
Lobamba	-26.46667	31.2	SZ
Sunel	24.37066	75.95708	IN
Itimādpur	27.23423	78.20021	IN
Rimini	44.05755	12.56528	IT
Moncalieri	45.0031	7.69202	IT
Rāybāg	16.49178	74.77391	IN
Pomezia	41.66369	12.50015	IT
Zacatecas	22.76843	-102.58141	MX
Rivas	11.43716	-85.82632	NI
Ptolemaḯda	40.51472	21.67861	GR
Jōetsu	37.14828	138.23642	JP
Mosopa	-24.7718	25.42156	BW
Kalundborg	55.67954	11.08864	DK
Quartu Sant'Elena	39.22935	9.25004	IT
Ts’khinvali	42.22764	43.96861	GE
Ílhavo	40.5999	-8.66732	PT
Shaoguan	24.8	113.58333	CN
Turin	45.07049	7.68682	IT
Zabrat	40.47746	49.94174	AZ
Man	7.41251	-7.55383	CI
Chenzhou	25.8	113.03333	CN
Virú	-8.41554	-78.75201	PE
Blomberg	51.94331	9.09067	DE
Onalaska	43.88441	-91.23514	US
Jenjarum	2.8724	101.49484	MY
Mount Gambier	-37.8318	140.77919	AU
Qabāţīyah	32.41035	35.28087	PS
Woking	51.31903	-0.55893	GB
Olupona	7.6	4.18333	NG
Everett	47.97898	-122.20208	US
Borne	52.30136	6.7482	NL
Vilagarcía de Arousa	42.59631	-8.76426	ES
Nāndgaon	20.30713	74.65733	IN
Yorkville	41.64114	-88.44729	US
Riosucio	5.42164	-75.70318	CO
Hashtrūd	37.4779	47.0508	IR
Kirkkonummi	60.12381	24.43853	FI
Hayama	35.27651	139.57733	JP
Carabanchel	40.39094	-3.7242	ES
Orange	-33.28397	149.10018	AU
Tefé	-3.36841	-64.72054	BR
San Pedro Garza Garcia	25.65716	-100.40268	MX
Dumbarton	55.94433	-4.57061	GB
Jorhāt	26.75751	94.20306	IN
Alīpur	28.79961	77.13151	IN
Khouribga	32.88108	-6.9063	MA
Jaten	-7.57722	110.8975	ID
Ţafas	32.73564	36.06694	SY
Katsuura	35.14297	140.31388	JP
Oberasbach	49.42275	10.95766	DE
Pekalongan	-6.8886	109.6753	ID
Kushiro	42.975	144.37472	JP
Tirunelveli	8.72518	77.68452	IN
Belthara	26.12747	83.89078	IN
Semënovskoye	55.68333	37.55	RU
Yüksekova	37.57362	44.28716	TR
Brčko	44.87278	18.80833	BA
Slobozia	46.72806	29.70778	MD
Beolgyo	34.84494	127.34293	KR
North Ridgeville	41.38949	-82.01903	US
West Coon Rapids	45.15969	-93.34967	US
Al Ḩasakah	36.50237	40.74772	SY
Gunnaur	28.23902	78.43797	IN
New Castle	41.00367	-80.34701	US
Riemst	50.80995	5.60131	BE
Ilopango	13.70167	-89.10944	SV
Kokshetau	53.28244	69.39692	KZ
Shcherbinka	55.49972	37.55972	RU
Semënov	56.78749	44.49297	RU
Ordos	39.6086	109.78157	CN
Kizhake Chālakudi	10.30067	76.33763	IN
Bootle	53.46667	-3.01667	GB
Birātnagar	26.4831	87.28337	NP
Jeremoabo	-10.075	-38.48083	BR
Orhangazi	40.48917	29.30889	TR
Khosta	43.51484	39.86825	RU
Fernandópolis	-20.28389	-50.24639	BR
Belmopan	17.25	-88.76667	BZ
Suwałki	54.11175	22.93087	PL
Sint-Oedenrode	51.5675	5.45972	NL
Ubaitaba	-14.3125	-39.32333	BR
Machiques	10.06077	-72.55212	VE
Wattrelos	50.70118	3.21812	FR
Hopatcong	40.93288	-74.65933	US
Yenakiyeve	48.23331	38.21137	UA
Mason	39.36006	-84.30994	US
Chivacoa	10.16028	-68.895	VE
Kleve	51.78826	6.13865	DE
Bilāsipāra	26.23285	90.2341	IN
Mutengene	4.0913	9.3144	CM
Krabi	8.07257	98.91052	TH
Chengalpattu	12.69274	79.9773	IN
Sālūr	18.51652	83.20515	IN
Haenam	34.57111	126.59889	KR
Flagami	25.76232	-80.31616	US
Palmer	42.15843	-72.32869	US
Cheongju-si	36.63722	127.48972	KR
Fót	47.6177	19.1887	HU
Panmana	9.01667	76.51667	IN
Anshing	20.03997	77.31519	IN
Shakīso	5.75	38.91667	ET
Bayanhongor	46.19444	100.71806	MN
Helchteren	51.05591	5.38244	BE
São Miguel dos Campos	-9.78111	-36.09361	BR
Anseong	37.01083	127.27028	KR
Huvinabadgalli	15.02048	75.93186	IN
Lashio	22.9359	97.7498	MM
Sceaux	48.77644	2.29026	FR
Uychi	41.08073	71.92331	UZ
Morlanwelz-Mariemont	50.45502	4.24519	BE
Gladbeck	51.57077	6.98593	DE
Esplanada	-11.79611	-37.945	BR
Zaporizhzhya	47.82289	35.19031	UA
Al Metlaoui	34.32081	8.40158	TN
Richard-Toll	16.4625	-15.70083	SN
Colinas	-6.02583	-44.24917	BR
Hŭngnam	39.83167	127.61861	KP
Herve	50.64083	5.79353	BE
Hope Mills	34.97044	-78.94531	US
Denizli	37.77417	29.0875	TR
Hagonoy	14.83413	120.73271	PH
Suphan Buri	14.47418	100.12218	TH
Cho Dok	10.7	105.11667	VN
Didcot	51.60928	-1.24214	GB
Pandeglang	-6.3084	106.1067	ID
Kertosono	-7.58333	112.1	ID
Glenview	42.06975	-87.78784	US
Mawlamyinegyunn	16.3772	95.26488	MM
South Orange	40.74899	-74.26126	US
Motegi	36.51667	140.18333	JP
Krasnokamsk	58.0796	55.7552	RU
Nasugbu	14.0722	120.6332	PH
Karak City	31.16368	35.76204	JO
San Javier	37.80626	-0.83736	ES
Chomutov	50.46048	13.41779	CZ
Zhengzhou	34.75778	113.64861	CN
Holiday	28.18779	-82.73955	US
Šiauliai	55.93333	23.31667	LT
Hondarribia	43.36859	-1.79622	ES
Pekan Nenas	1.51	103.5141	MY
Hindley	53.53333	-2.58333	GB
Kahului	20.89472	-156.47	US
Abakan	53.71556	91.42917	RU
Hongjiang	27.11	109.99556	CN
Guimarães	41.44444	-8.29619	PT
Castaños	26.78932	-101.43211	MX
Bhiwandi	19.30023	73.05881	IN
Penedo	-10.29028	-36.58639	BR
Mabalacat	15.2216	120.5736	PH
Granja	-3.12028	-40.82611	BR
Shājāpur	23.42688	76.27772	IN
Kempten (Allgäu)	47.72674	10.31389	DE
Matadi	-5.79949	13.44068	CD
Ladário	-19.00472	-57.60167	BR
Chojnice	53.69554	17.55701	PL
Woodbridge	40.5576	-74.28459	US
Santiago Sacatepéquez	14.63528	-90.67639	GT
Martinsburg	39.45621	-77.96389	US
Barra do Piraí	-22.47	-43.82556	BR
Tamworth	52.63399	-1.69587	GB
Āstāneh-ye Ashrafīyeh	37.25962	49.94444	IR
Port Glasgow	55.93464	-4.6895	GB
Zoersel	51.26825	4.71296	BE
Barroso	-21.18694	-43.97583	BR
Commerce City	39.80832	-104.93387	US
Avinashi	11.19297	77.26865	IN
Hohhot	40.81056	111.65222	CN
Hatay	36.20655	36.15722	TR
San Vicent del Raspeig	38.3964	-0.5255	ES
Caçapava	-23.10083	-45.70694	BR
Whitstable	51.3607	1.0257	GB
Cowley	51.73139	-1.20742	GB
Sahavato	-20.6	48.33333	MG
Lugazi	0.37722	32.91972	UG
San Rafael Abajo	9.831	-84.29008	CR
Apeldoorn	52.21	5.96944	NL
Cachoeirinha	-29.95111	-51.09389	BR
Uyo	5.05127	7.9335	NG
Inverness	57.47908	-4.22398	GB
Kropotkin	45.4375	40.57556	RU
Peristéri	38.01667	23.7	GR
Esteio	-29.86139	-51.17917	BR
Zomin	39.96056	68.39583	UZ
Traunstein	47.86825	12.64335	DE
Jiupu	41.06667	122.95	CN
Atamyrat	37.83574	65.21058	TM
Nürtingen	48.62565	9.34203	DE
Pahrump	36.20829	-115.98391	US
Pietermaritzburg	-29.61678	30.39278	ZA
Ādampur	31.43224	75.71484	IN
Kampar	4.3	101.15	MY
Las Matas de Farfán	18.87309	-71.51656	DO
Kierspe	51.13402	7.59075	DE
San Fernando	24.84749	-98.14828	MX
Fargo	46.87719	-96.7898	US
Sōka	35.82028	139.80444	JP
Miguel Hidalgo	19.43471	-99.20091	MX
Trossingen	48.07667	8.64409	DE
Shirone	37.76354	139.02199	JP
Zvenigorod	55.73402	36.85918	RU
Howard	44.5436	-88.08816	US
Lichinga	-13.31278	35.24056	MZ
Quixeramobim	-5.19917	-39.29278	BR
Belsand	26.44365	85.40076	IN
Allen Park	42.25754	-83.21104	US
Isfara	40.12648	70.62526	TJ
Cerdanyola del Vallès	41.49109	2.14079	ES
Palma Soriano	20.21238	-75.99843	CU
Izegem	50.91396	3.21378	BE
Milas	37.31639	27.78389	TR
Hondo	32.45	130.2	JP
Red Deer	52.26682	-113.802	CA
Ighram	36.46295	4.50532	DZ
Ichalkaranji	16.69116	74.46054	IN
Taytay	14.5678	121.1394	PH
San Joaquín	10.263	-67.7858	VE
Câmpulung Moldovenesc	47.53333	25.56667	RO
Chivilcoy	-34.89566	-60.01667	AR
Ciudad Sahagun	19.77558	-98.57471	MX
Mariveles	14.4361	120.4857	PH
Wonosari	-7.96556	110.60361	ID
Munnar	10.08873	77.06269	IN
Costa Mesa	33.64113	-117.91867	US
Lisle	41.80114	-88.07479	US
Navahrudak	53.5942	25.8191	BY
Gossau	47.41694	9.25125	CH
Ad Dindar	13.2	34.16667	SD
Zacatepec	18.65388	-99.19054	MX
Charkhāri	25.40139	79.75045	IN
Radnor	40.04622	-75.35991	US
N’dalatando	-9.29782	14.91162	AO
Woodland	38.67852	-121.7733	US
Zográfos	37.97332	23.7909	GR
Ankazondandy	-18.7	47.78333	MG
Güira de Melena	22.79274	-82.50823	CU
Cole Harbour	44.67244	-63.47506	CA
Várzea Alegre	-5.35	-40.38333	BR
Lianran	24.92271	102.48496	CN
Jalai Nur	49.45	117.7	CN
Le Cannet	43.57662	7.01912	FR
Banyo	6.75	11.81667	CM
Mettur	11.78796	77.8008	IN
Chīchāwatni	30.53333	72.7	PK
Maués	-3.38361	-57.71861	BR
Napa	38.29714	-122.28553	US
Phnom Penh	11.56245	104.91601	KH
Erenhot	43.6475	111.97667	CN
Morayfield	-27.10876	152.94907	AU
Yarmouth	41.70567	-70.22863	US
Misrikh	27.43201	80.53135	IN
Paiján	-7.73291	-79.3015	PE
Littau	47.05	8.26274	CH
Huai Yot	7.78937	99.63469	TH
Fairmont	39.48508	-80.14258	US
Arroio do Meio	-29.40111	-51.945	BR
Quakers Hill	-33.73333	150.88333	AU
Ejido	8.54665	-71.24087	VE
Udankudi	8.43048	78.02882	IN
Trípoli	37.50889	22.37944	GR
General Enrique Mosconi	-22.59588	-63.81255	AR
Lalitpur	24.69054	78.41888	IN
Samut Sakhon	13.54753	100.27362	TH
Shaoxing	30.00237	120.57864	CN
Ishige	36.11667	139.96667	JP
Sand Springs	36.13981	-96.10889	US
Kutno	52.23064	19.36409	PL
Habboûch	33.40729	35.48169	LB
Środa Wielkopolska	52.22843	17.27617	PL
Bafoulabé	13.8065	-10.8321	ML
Radevormwald	51.20218	7.36027	DE
Uppsala	59.85882	17.63889	SE
Rāwah	34.47935	41.90849	IQ
Trà Vinh	9.94719	106.34225	VN
Bunda	-2.05	33.86667	TZ
Água Preta	-8.7075	-35.53056	BR
Międzyrzec Podlaski	51.9864	22.78248	PL
Eppingen	49.13644	8.91229	DE
Itaitinga	-3.96944	-38.52806	BR
Shchëkino	54.00513	37.52194	RU
Shanting	35.07528	117.45778	CN
Westend	52.51708	13.27636	DE
Bunschoten	52.24304	5.37884	NL
Negotino	41.48456	22.09056	MK
Avon Lake	41.50532	-82.0282	US
Melur	10.03241	78.3393	IN
Barberton	-25.78842	31.05319	ZA
Pāsighāt	28.06631	95.32678	IN
Yunfu	22.92832	112.03954	CN
Kelaniya	6.9553	79.922	LK
Gura Humorului	47.55	25.9	RO
Lorica	9.23648	-75.8135	CO
Mwanza	-2.51667	32.9	TZ
Yukon	35.50672	-97.76254	US
Buy	58.48067	41.53699	RU
Kabankalan	9.9902	122.8142	PH
Dalton	34.7698	-84.97022	US
Nanam	41.71361	129.68444	KP
Morār	26.2264	78.22482	IN
Jilib	0.48829	42.78535	SO
West Lake Stevens	47.99343	-122.1018	US
Manakara	-22.14862	48.01055	MG
Rancho Cucamonga	34.1064	-117.59311	US
Āsika	19.61114	84.65998	IN
Hopkinsville	36.86561	-87.49117	US
Custódia	-8.0875	-37.64306	BR
Lembang	-6.81167	107.6175	ID
Janaúba	-15.8025	-43.30889	BR
Beldānga	23.93428	88.26018	IN
Padova	45.40797	11.88586	IT
Puttūr	12.75975	75.20169	IN
Heidelberg	49.40768	8.69079	DE
Belgorod	50.61074	36.58015	RU
Muroto-misakicho	33.28662	134.16832	JP
Hefei	31.86389	117.28083	CN
Douala	4.04827	9.70428	CM
Baraut	29.10167	77.26242	IN
Otradnaya	44.39333	41.52056	RU
Caringin	-6.70611	106.82139	ID
